x,y
1.0,14.0
1.3877551020408163,21.55807529175769
1.7755102040816326,34.07476476638135
2.163265306122449,52.59947810861121
2.5510204081632653,78.18162500318746
2.9387755102040813,111.87061513485024
3.326530612244898,154.7158581883399
3.7142857142857144,207.7667638483965
4.1020408163265305,272.07274179976025
4.489795918367347,348.6832017271714
4.877551020408163,438.64755331537015
5.26530612244898,543.0152062490969
5.653061224489796,662.8355702130915
6.040816326530612,799.1580548920942
6.428571428571429,953.0320699708456
6.816326530612245,1125.5070251340853
7.204081632653061,1317.6323300665538
7.591836734693877,1530.4573944529911
7.979591836734693,1765.031627978138
8.36734693877551,2022.4044403267346
8.755102040816325,2303.6252411835194
9.142857142857142,2609.7434402332356
9.53061224489796,2941.808447160622
9.918367346938775,3300.8696716504164
10.306122448979592,3687.976523387363
10.693877551020408,4104.1784120562015
11.081632653061224,4550.524747341668
11.46938775510204,5028.064938928507
11.857142857142858,5537.848396501459
12.244897959183673,6080.924529745258
12.63265306122449,6658.342748344653
13.020408163265305,7271.152461984376
13.408163265306122,7920.403080349173
13.795918367346939,8607.144013123783
14.183673469387754,9332.424669992943
14.571428571428571,10097.294460641398
14.959183673469386,10902.802794753883
15.346938775510203,11749.999082015143
15.73469387755102,12639.932732109919
16.122448979591837,13573.65315472295
16.51020408163265,14552.209759538962
16.89795918367347,15576.651956242727
17.285714285714285,16648.029154518947
17.6734693877551,17767.390764052394
18.06122448979592,18935.78619452779
18.448979591836736,20154.264855629885
18.83673469387755,21423.876157043404
19.224489795918366,22745.669508453106
19.612244897959183,24120.694319543727
20.0,25550.0
